segment id,excitatory synapses,inhibitory synapses,cortical layer,cell type
77010173838,0,0,White matter,oligodendrocyte
32384187130,849,334,Layer 4,pyramidal neuron
2060609935,4068,1134,Layer 3,oligodendrocyte
86880654329,0,0,White matter,oligodendrocyte
5034731826,186,131,Layer 2,interneuron
30362913191,712,235,Layer 2,excitatory/spiny neuron with atypical tree
48135614317,21,29,Layer 3,astrocyte
3439499418,96,23,Layer 5,oligodendrocyte
45529920274,0,1,Layer 2,microglia/opc
5976146954,2428,1185,Layer 3,interneuron
5644629828,411,252,Layer 3,interneuron
8010591371,0,0,White matter,oligodendrocyte
84481095146,0,1,Layer 5,oligodendrocyte
33580227335,0,1,Layer 3,pyramidal neuron
4974254827,0,1,Layer 3,microglia/opc
50947328282,0,0,Layer 3,microglia/opc
44540746809,0,0,Layer 1,microglia/opc
38337044105,2,0,Layer 3,oligodendrocyte
6116185376,1,0,White matter,oligodendrocyte
75000358107,51,31,Layer 6,astrocyte
4235020190,1,0,Layer 1,oligodendrocyte
7965824194,669,234,White matter,pyramidal neuron
6635409872,8,20,Layer 2,interneuron
4897395237,2,0,Layer 5,oligodendrocyte
1801223200,67,67,Layer 1,oligodendrocyte
52173874184,0,0,White matter,oligodendrocyte
60413656132,0,0,White matter,blood vessel cell
63956133512,0,1,Layer 3,microglia/opc
22031829332,92,89,Layer 5,astrocyte
606044368,0,1,Layer 1,microglia/opc
9688465756,96,51,Layer 2,unclassified neuron
76895539523,1,0,Layer 6,oligodendrocyte
68900135065,1,0,White matter,oligodendrocyte
2132462550,0,1,Layer 3,microglia/opc
71743795787,336,139,Layer 3,pyramidal neuron
31804543186,0,3,Layer 2,oligodendrocyte
39984708454,1447,346,Layer 3,pyramidal neuron
4314596241,0,0,Layer 5,oligodendrocyte
37607125563,799,249,Layer 3,pyramidal neuron
33229381411,1460,404,Layer 3,oligodendrocyte
5349018071,220,128,Layer 5,interneuron
1565141154,92,110,Layer 3,astrocyte
39804517217,25,11,Layer 5,microglia/opc
562007735,197,168,Layer 2,interneuron
68597281888,0,1,White matter,oligodendrocyte
4343885732,722,227,Layer 5,astrocyte
49343365080,340,184,Layer 4,interneuron
37320932280,1,0,Layer 1,microglia/opc
4374985585,1,3,Layer 4,microglia/opc
69090271994,0,0,White matter,oligodendrocyte
38980875370,604,245,Layer 2,pyramidal neuron
5676812149,232,125,Layer 1,astrocyte
5849905530,364,255,Layer 2,interneuron
2221469523,2,4,Layer 3,microglia/opc
7279679005,0,0,White matter,oligodendrocyte
77782550788,3,0,White matter,oligodendrocyte
2414816333,209,123,Layer 1,interneuron
8255580676,20,35,White matter,unclassified neuron
41337490334,0,1,Layer 3,oligodendrocyte
95009467385,0,1,Layer 4,oligodendrocyte
5034366409,731,357,Layer 2,pyramidal neuron
14594313437,1,2,Layer 5,microglia/opc
5059058275,531,295,Layer 5,pyramidal neuron
21682047867,73,87,Layer 4,astrocyte
67401285727,4,0,White matter,oligodendrocyte
4302886500,3,0,Layer 4,oligodendrocyte
60589336866,0,0,White matter,oligodendrocyte
36621719715,248,220,Layer 1,interneuron
32392028502,0,0,White matter,oligodendrocyte
29878291849,146,95,Layer 4,unclassified neuron
8139854591,0,0,White matter,oligodendrocyte
31043610690,730,329,Layer 4,pyramidal neuron
4157795370,412,161,Layer 4,pyramidal neuron
34299399676,0,0,White matter,oligodendrocyte
1303359963,5235,1236,Layer 3,pyramidal neuron
32025032510,57,38,Layer 1,astrocyte
68439209817,56,44,Layer 6,astrocyte
5304295105,1254,379,Layer 5,unclassified neuron
71179905159,0,1,Layer 1,microglia/opc
4983468041,114,105,Layer 5,astrocyte
33733597584,1499,602,White matter,pyramidal neuron
68027771038,1,0,White matter,oligodendrocyte
2703113569,53,112,Layer 2,interneuron
59112033058,456,239,Layer 4,oligodendrocyte
45790868813,63,122,Layer 2,interneuron
41243256285,46,21,White matter,microglia/opc
6265918193,124,30,Layer 5,oligodendrocyte
40966772175,2,3,White matter,oligodendrocyte
73696694255,1,2,Layer 3,oligodendrocyte
41586292581,6,3,Layer 3,microglia/opc
32736027254,246,190,Layer 3,interneuron
69778267980,0,0,Layer 6,oligodendrocyte
33687356403,128,74,White matter,astrocyte
42640542961,1,0,White matter,microglia/opc
45984141863,3,1,Layer 1,astrocyte
6456138776,3434,1040,Layer 5,pyramidal neuron
37597152930,465,141,Layer 2,excitatory/spiny neuron with atypical tree
4442515775,867,432,Layer 6,excitatory/spiny neuron with atypical tree
7127581259,4,7,Layer 4,pyramidal neuron
2641525789,2275,602,Layer 3,pyramidal neuron
33517210206,1,0,Layer 5,microglia/opc
95685060476,1,0,White matter,oligodendrocyte
32691729164,40,41,Layer 3,astrocyte
58754455439,19,10,White matter,oligodendrocyte
45715922525,0,0,Layer 3,oligodendrocyte
29658415674,92,122,Layer 4,astrocyte
49990308150,1,0,White matter,oligodendrocyte
4608587830,102,138,Layer 4,astrocyte
24418013286,1,0,Layer 6,oligodendrocyte
51010070639,0,0,White matter,oligodendrocyte
30573795542,1060,376,Layer 5,pyramidal neuron
4663137243,0,0,Layer 5,oligodendrocyte
80464505616,0,0,Layer 3,microglia/opc
49360828575,595,218,Layer 2,pyramidal neuron
40097749911,1070,454,Layer 4,interneuron
32552260523,0,0,White matter,oligodendrocyte
40131536367,91,57,Layer 2,pyramidal neuron
7689048642,0,0,White matter,oligodendrocyte
94529051073,0,0,Layer 4,oligodendrocyte
42658312254,2,0,Layer 6,oligodendrocyte
42974087614,0,0,White matter,oligodendrocyte
32334194273,460,238,White matter,unknown cell
65487748732,0,1,Layer 3,oligodendrocyte
6422381427,920,421,White matter,pyramidal neuron
38946680018,3,2,Layer 4,oligodendrocyte
29600770411,459,229,Layer 5,pyramidal neuron
68538029893,1,1,White matter,oligodendrocyte
74206210703,1,2,Layer 3,oligodendrocyte
3505539885,8,13,Layer 2,microglia/opc
38129475053,3,1,Layer 4,unclassified neuron
6163286531,2759,848,Layer 5,pyramidal neuron
5160870127,15,23,Layer 5,microglia/opc
35703857791,0,0,Layer 1,microglia/opc
5050750688,128,55,Layer 1,microglia/opc
40072781641,214,106,Layer 2,microglia/opc
94186469837,0,0,White matter,oligodendrocyte
71686705691,2,5,Layer 3,microglia/opc
68352334043,0,3,Layer 5,oligodendrocyte
93874517652,4,6,Layer 3,unknown cell
51799459133,3,0,White matter,oligodendrocyte
70357258063,0,0,White matter,oligodendrocyte
42444041174,137,71,Layer 3,interneuron
39816812325,3,0,Layer 6,oligodendrocyte
87432060039,5,0,White matter,microglia/opc
41918319546,97,81,Layer 5,microglia/opc
3224602596,22,22,Layer 4,astrocyte
50977115720,0,2,Layer 2,interneuron
25739461697,0,0,White matter,oligodendrocyte
85378971474,0,0,White matter,oligodendrocyte
86282988847,0,0,White matter,oligodendrocyte
40703180824,0,0,White matter,oligodendrocyte
17268369902,0,0,White matter,oligodendrocyte
85047716741,0,0,Layer 6,oligodendrocyte
42479728264,0,0,White matter,oligodendrocyte
5556543056,0,0,Layer 3,oligodendrocyte
3068693608,102,97,Layer 1,microglia/opc
43498395408,1,0,White matter,oligodendrocyte
3402764343,544,251,Layer 2,excitatory/spiny neuron with atypical tree
41620678500,0,0,White matter,oligodendrocyte
648738559,184,234,Layer 2,astrocyte
28617188777,6,20,Layer 1,astrocyte
36008053364,467,198,Layer 2,pyramidal neuron
4056420674,7584,2008,Layer 3,pyramidal neuron
33056113084,0,9,Layer 3,interneuron
43803817699,63,39,White matter,pyramidal neuron
38800465148,103,60,Layer 4,unclassified neuron
42022424287,60,38,Layer 3,astrocyte
6009831033,1833,819,Layer 2,pyramidal neuron
78124227430,221,136,Layer 4,pyramidal neuron
36924162648,5,2,Layer 3,microglia/opc
42350129306,0,0,White matter,oligodendrocyte
5849116899,1700,568,Layer 2,pyramidal neuron
34021411912,0,0,White matter,oligodendrocyte
6843942272,0,0,White matter,oligodendrocyte
68598901096,0,0,Layer 6,oligodendrocyte
2601592601,724,316,Layer 2,pyramidal neuron
4889889583,209,239,Layer 1,interneuron
4626167496,210,227,Layer 2,interneuron
39209979067,4,1,Layer 4,oligodendrocyte
49244210403,28,17,Layer 2,microglia/opc
76690921310,0,0,White matter,oligodendrocyte
37257679146,221,76,Layer 3,excitatory/spiny neuron with atypical tree
42888585167,0,0,White matter,oligodendrocyte
67813148144,0,0,Layer 5,oligodendrocyte
29238417446,1230,441,Layer 3,interneuron
5141099724,1415,592,Layer 6,excitatory/spiny neuron with atypical tree
8444256954,0,2,White matter,oligodendrocyte
33271738219,1358,473,Layer 4,pyramidal neuron
38827988007,113,108,Layer 5,pyramidal neuron
6564463933,0,1,Layer 1,astrocyte
5133828872,742,203,Layer 3,unknown cell
5434040800,0,0,Layer 6,oligodendrocyte
7124151157,3,1,Layer 6,oligodendrocyte
5089003360,0,0,Layer 4,oligodendrocyte
56955450456,6,15,Layer 4,microglia/opc
78231560814,0,0,White matter,oligodendrocyte
42037171220,37,49,Layer 3,astrocyte
6117528527,1,0,White matter,oligodendrocyte
1654965523,9,14,Layer 2,microglia/opc
42195314932,72,52,Layer 5,astrocyte
1535953475,13,20,Layer 3,microglia/opc
86282656871,0,0,White matter,oligodendrocyte
57802980038,2,1,Layer 3,oligodendrocyte
3446873213,358,176,Layer 2,pyramidal neuron
51315188015,11,11,White matter,oligodendrocyte
6294462072,749,258,Layer 6,excitatory/spiny neuron with atypical tree
73706928513,0,7,Layer 4,unclassified neuron
3835376124,0,0,Layer 4,oligodendrocyte
39619231508,1,1,Layer 3,microglia/opc
47391940976,5,8,Layer 3,microglia/opc
55458161101,1,0,Layer 2,microglia/opc
64949687352,7,11,Layer 2,microglia/opc
31244711603,163,112,Layer 5,interneuron
4403034703,2916,1275,Layer 5,interneuron
49869994233,681,221,Layer 2,pyramidal neuron
6325270225,0,0,Layer 5,oligodendrocyte
5567463512,581,444,Layer 5,pyramidal neuron
54980037569,17,22,Layer 1,astrocyte
78371028162,199,116,Layer 4,interneuron
3762867764,355,117,Layer 4,pyramidal neuron
48118779470,10,3,Layer 4,unknown cell
5565814314,1614,503,Layer 6,pyramidal neuron
43367934989,0,2,White matter,oligodendrocyte
16701152218,0,1,White matter,oligodendrocyte
89010018197,5,6,Layer 2,astrocyte
41984315800,0,0,White matter,oligodendrocyte
40559418538,9,17,Layer 6,c-shaped cell
54105511483,14,20,Layer 1,astrocyte
78653271703,0,0,White matter,oligodendrocyte
31331952051,430,105,Layer 5,unclassified neuron
6836394156,369,159,Layer 4,oligodendrocyte
41970824789,110,44,White matter,astrocyte
65454167008,34,34,Layer 5,astrocyte
33716908154,1184,447,White matter,pyramidal neuron
7719681504,3,12,White matter,microglia/opc
30923328023,194,42,Layer 5,unknown cell
11377801008,1,5,Layer 3,microglia/opc
38265615996,1,0,Layer 3,microglia/opc
3025401561,1,3,Layer 1,oligodendrocyte
4326818082,681,318,Layer 6,spiny stellate neuron
24105827780,0,0,Layer 1,oligodendrocyte
48749089600,12,16,Layer 2,astrocyte
357841782,186,112,Layer 2,pyramidal neuron
41323415517,80,12,Layer 3,oligodendrocyte
1174563483,6,26,Layer 1,astrocyte
39832187184,8,7,Layer 6,microglia/opc
4539130538,71,56,Layer 2,astrocyte
69791497453,0,1,White matter,oligodendrocyte
59540138611,0,0,White matter,oligodendrocyte
41457787422,10,8,Layer 1,unknown cell
74130445381,1,2,Layer 4,microglia/opc
92541752390,21,11,Layer 6,unclassified neuron
7644528895,0,0,White matter,microglia/opc
78392466198,3,0,White matter,oligodendrocyte
37097769259,315,262,Layer 3,interneuron
68672694040,0,1,Layer 5,oligodendrocyte
11316491451,7,22,Layer 4,astrocyte
4144260934,109,186,Layer 3,astrocyte
66383724219,1,0,Layer 6,oligodendrocyte
40375897744,454,235,Layer 4,interneuron
71965570864,111,85,Layer 2,interneuron
7952362720,24,38,White matter,pyramidal neuron
39774716147,0,1,Layer 5,microglia/opc
94060825601,2,1,Layer 5,oligodendrocyte
52597403171,0,0,White matter,oligodendrocyte
36767815406,4,12,Layer 1,oligodendrocyte
2365275814,816,215,Layer 4,interneuron
32528431437,268,119,Layer 5,pyramidal neuron
32129385719,0,0,White matter,oligodendrocyte
55823712590,726,311,Layer 2,interneuron
42758227317,3,3,White matter,oligodendrocyte
63261724752,7,7,Layer 1,astrocyte
17513696069,0,0,White matter,oligodendrocyte
86674023026,0,0,White matter,oligodendrocyte
4619888013,3795,1037,Layer 6,pyramidal neuron
6903631150,45,18,White matter,microglia/opc
5776783902,114,119,Layer 2,astrocyte
58190330763,36,14,Layer 5,oligodendrocyte
27216368299,1961,742,Layer 2,spiny stellate neuron
39980401167,21,17,Layer 5,unknown cell
50418583022,1,0,Layer 5,oligodendrocyte
42974306741,0,0,White matter,oligodendrocyte
2656228780,343,237,Layer 3,interneuron
41535013721,0,1,White matter,oligodendrocyte
42959034012,7,6,White matter,oligodendrocyte
42072622238,1,0,White matter,oligodendrocyte
7021139252,0,0,White matter,microglia/opc
68143805306,0,0,White matter,oligodendrocyte
12421627391,0,1,Layer 5,oligodendrocyte
72413163823,17,20,Layer 3,unknown cell
48524059424,0,0,Layer 5,oligodendrocyte
59774845258,0,0,White matter,oligodendrocyte
70400083078,0,0,White matter,oligodendrocyte
41009714470,133,34,White matter,oligodendrocyte
29593585904,4,6,Layer 1,astrocyte
60735403234,3,14,White matter,astrocyte
6775829034,169,98,Layer 5,astrocyte
75611162426,20,6,White matter,microglia/opc
29877429820,360,193,Layer 4,pyramidal neuron
3470629528,2220,766,Layer 5,pyramidal neuron
24380955125,0,0,Layer 2,microglia/opc
73183818896,164,124,Layer 4,interneuron
8546230976,0,1,White matter,microglia/opc
36942955246,1,4,Layer 1,oligodendrocyte
29993785279,186,151,Layer 4,astrocyte
51363268541,0,0,Layer 6,microglia/opc
33295990056,0,0,White matter,microglia/opc
5855745657,196,76,Layer 6,microglia/opc
68305626848,0,0,White matter,oligodendrocyte
14100273997,2,0,Layer 4,oligodendrocyte
23467239056,1,0,White matter,oligodendrocyte
16091003345,2,1,Layer 6,oligodendrocyte
3824820293,4648,1418,Layer 2,pyramidal neuron
27856110942,1031,277,Layer 2,excitatory/spiny neuron with atypical tree
5463490638,1841,715,Layer 6,pyramidal neuron
8040874366,0,0,White matter,oligodendrocyte
4955754739,1070,746,Layer 5,spiny stellate neuron
68860917353,34,24,Layer 6,astrocyte
70168058427,0,1,White matter,microglia/opc
1796785387,12,15,Layer 3,astrocyte
4856147748,536,309,Layer 4,interneuron
43759813136,3,6,White matter,microglia/opc
96491001971,1,0,Layer 6,oligodendrocyte
41203395729,1,0,Layer 5,oligodendrocyte
50907499149,0,0,White matter,microglia/opc
76805641844,0,1,White matter,oligodendrocyte
67682337813,3,0,Layer 5,oligodendrocyte
23613526625,1,0,White matter,oligodendrocyte
5041638604,260,105,Layer 5,astrocyte
67974387534,0,0,Layer 5,oligodendrocyte
32922889906,37,77,Layer 4,interneuron
3515862965,2588,815,Layer 3,pyramidal neuron
58981616360,1,0,Layer 3,oligodendrocyte
767691626,3,8,Layer 1,oligodendrocyte
57911904420,6,13,Layer 6,astrocyte
96299613496,0,0,White matter,oligodendrocyte
76082132838,0,0,Layer 5,oligodendrocyte
55256580526,7,6,Layer 1,astrocyte
92270903868,0,1,Layer 4,oligodendrocyte
49443133993,0,1,Layer 5,oligodendrocyte
66179545768,1,1,Layer 6,microglia/opc
6373278864,233,148,Layer 3,pyramidal neuron
4242364929,844,441,Layer 5,pyramidal neuron
78484361978,0,1,Layer 6,oligodendrocyte
86298628826,0,0,White matter,oligodendrocyte
432117034,17,41,Layer 1,microglia/opc
65810797252,15,10,Layer 1,unclassified neuron
36356417959,227,55,Layer 2,excitatory/spiny neuron with atypical tree
77505177233,0,0,White matter,oligodendrocyte
42906281178,1,1,Layer 6,oligodendrocyte
5673686838,1512,548,Layer 3,oligodendrocyte
34158151122,1596,515,Layer 6,pyramidal neuron
66702787690,72,48,White matter,oligodendrocyte
4984285101,55,10,Layer 5,oligodendrocyte
58041327552,0,0,White matter,oligodendrocyte
91804066495,0,0,Layer 4,microglia/opc
4683651279,3497,973,Layer 3,pyramidal neuron
67386098752,1,0,White matter,oligodendrocyte
5936314747,1,1,Layer 2,microglia/opc
3515133959,0,0,Layer 4,microglia/opc
1962565718,9,24,Layer 1,astrocyte
47884608384,0,3,Layer 5,oligodendrocyte
10667944275,173,227,Layer 1,interneuron
32749241799,922,358,Layer 4,pyramidal neuron
5731069117,453,177,Layer 4,pyramidal neuron
2892721051,457,400,Layer 2,interneuron
4055311024,1200,592,Layer 4,interneuron
41202869872,1,1,Layer 5,oligodendrocyte
59438410406,0,0,White matter,oligodendrocyte
59176120257,3,2,White matter,oligodendrocyte
8284811951,0,0,White matter,oligodendrocyte
70195316875,0,0,White matter,oligodendrocyte
38115706117,395,188,Layer 4,pyramidal neuron
1130964606,1792,705,Layer 2,pyramidal neuron
5676140609,45,44,Layer 1,astrocyte
2945197403,0,0,Layer 4,oligodendrocyte
33297786896,864,369,White matter,pyramidal neuron
29978191188,200,142,Layer 5,unclassified neuron
4617989711,1405,543,Layer 6,pyramidal neuron
42446523743,2,4,Layer 2,pyramidal neuron
6553863799,87,35,White matter,microglia/opc
39356150197,0,1,Layer 4,oligodendrocyte
4836816071,59,21,Layer 6,unknown cell
4625408365,116,218,Layer 3,astrocyte
54468973653,2,0,Layer 1,microglia/opc
3489303324,2400,671,Layer 2,pyramidal neuron
87665969369,0,0,White matter,oligodendrocyte
68678709362,183,174,Layer 2,interneuron
59806339567,1,1,Layer 6,oligodendrocyte
41771943940,1,0,Layer 5,oligodendrocyte
59834723955,1,0,Layer 6,oligodendrocyte
69603129051,0,1,White matter,microglia/opc
4153575683,806,378,Layer 5,pyramidal neuron
25249714113,2734,1103,Layer 5,pyramidal neuron
5494255369,1,1,Layer 5,oligodendrocyte
3659639636,0,0,Layer 4,oligodendrocyte
10677536820,2,1,Layer 3,oligodendrocyte
4998595030,132,132,Layer 5,astrocyte
37801523582,341,187,Layer 2,interneuron
36123853314,925,251,Layer 3,pyramidal neuron
38400981287,5,1,Layer 1,interneuron
3389390187,7,15,Layer 1,astrocyte
32929037097,0,0,White matter,oligodendrocyte
51029415087,0,0,Layer 5,oligodendrocyte
93829561171,2,0,Layer 4,oligodendrocyte
86171320930,0,0,Layer 5,oligodendrocyte
2542998139,3219,925,Layer 2,pyramidal neuron
31750575410,0,0,White matter,oligodendrocyte
49650994063,0,0,Layer 3,oligodendrocyte
1550305371,3727,1057,Layer 3,pyramidal neuron
51752574857,0,0,White matter,oligodendrocyte
66500738114,0,0,Layer 6,oligodendrocyte
78494189517,0,0,White matter,oligodendrocyte
33055439265,507,192,Layer 3,interneuron
93015568958,1,0,Layer 3,microglia/opc
34388204439,0,0,White matter,oligodendrocyte
24424378760,77,249,Layer 2,unclassified neuron
29212295499,736,266,Layer 2,pyramidal neuron
23016754547,0,0,White matter,oligodendrocyte
41310859882,190,171,Layer 2,interneuron
45092955976,412,288,Layer 2,interneuron
13943181787,0,0,Layer 2,astrocyte
23367090173,1,0,White matter,oligodendrocyte
36418151884,0,4,Layer 1,microglia/opc
36475518767,1796,657,Layer 2,pyramidal neuron
41048479755,993,370,Layer 2,pyramidal neuron
4842452210,1766,397,Layer 3,excitatory/spiny neuron with atypical tree
34620141430,380,209,White matter,pyramidal neuron
