Wafer,Section Part Names,Z / Part Ordinal in 964355253395:h01:google_layout_1,Thickness (nm),mFOV overlap (%),Dwell Time (ns),Number of mFOVs,Number FSPs,Duration,Missing thumbs,Missing images,Missing thumb coord,Missing image coord,Metadata,Protocol,FocusMap,Workflow,sFOV stitch,mFOV rotation,# mFOV gaps,# mFOV low conf,# mFOV jitter,mFOV quality,Worst beams
8,S56R1,1112,30,10,200,651,17/17,28.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.2895,0,0,14,46.0 ± 12.7,"24,48,58,55,43"
8,S55R1,1113,30,10,200,649,16/17,29.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2784,0,0,15,46.6 ± 12.5,"24,48,58,43,42"
8,S54R1,1114,30,10,200,648,17/17,28.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.2862,0,0,19,44.6 ± 12.8,"24,48,58,43,46"
8,S53R1,1115,30,10,200,651,14/17,29.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2833,0,0,26,47.4 ± 11.8,"24,48,58,55,1"
8,S52R1,1116,30,10,200,651,17/17,28.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.2813,0,0,15,47.2 ± 13.2,"24,48,58,46,1"
8,S51R1,1117,30,10,200,651,15/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2842,0,0,7,48.1 ± 12.8,"24,48,58,46,43"
8,S50R1,1118,30,10,200,649,17/17,28.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.283,0,0,1,43.4 ± 12.7,"24,48,58,46,43"
8,S49R1,1119,30,10,200,649,15/17,31.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.2877,0,0,1,46.4 ± 11.5,"24,48,58,46,42"
8,S48R1,1120,30,10,200,648,17/17,28.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.2849,0,0,0,40.9 ± 12.6,"24,48,58,55,43"
8,S47R1,1121,30,10,200,648,17/17,32.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.2776,0,0,0,41.3 ± 10.9,"24,48,58,46,43"
8,S46R1,1122,30,10,200,652,17/17,29.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.283,0,0,1,34.9 ± 11.4,"24,48,58,46,43"
8,S45R1,1123,30,10,200,648,17/17,29.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.2851,0,0,6,34.6 ± 12.6,"48,24,58,1,46"
8,S44R1,1124,30,10,200,649,17/17,28.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.2847,0,0,6,39.1 ± 11.6,"24,48,58,1,43"
8,S43R1,1125,30,10,200,651,17/17,28.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2839,0,0,7,43.6 ± 12.8,"24,48,58,43,42"
8,S42R1,1126,30,10,200,649,17/17,28.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.2894,0,0,5,46.4 ± 13.1,"24,48,58,42,1"
8,S41R1,1127,30,10,200,644,15/17,29.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.2811,0,0,8,50.4 ± 13.0,"24,48,58,46,43"
8,S40R1,1128,30,10,200,647,17/17,28.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2817,0,0,14,46.8 ± 12.2,"24,48,58,46,42"
8,S39R1,1129,30,10,200,650,16/17,29.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.2846,0,0,17,49.0 ± 12.6,"24,48,58,55,1"
8,S38R1,1130,30,10,200,650,17/17,28.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2855,0,0,22,48.1 ± 13.0,"24,48,58,1,55"
8,S37R1,1131,30,10,200,651,17/17,28.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2797,0,0,22,47.7 ± 12.6,"48,24,1,58,46"
8,S36R1,1132,30,10,200,649,17/17,28.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.2822,0,0,15,46.0 ± 13.4,"48,24,1,58,46"
8,S35R1,1133,30,10,200,649,14/17,29.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2893,0,0,16,43.9 ± 14.1,"24,48,58,55,43"
8,S34R1,1134,30,10,200,650,17/17,29.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2783,0,0,1,41.6 ± 12.7,"24,48,58,1,43"
8,S33R1,1135,30,10,200,647,16/17,29.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2851,0,0,0,40.9 ± 12.1,"24,48,58,43,42"
8,S32R1,1136,30,10,200,651,17/17,30.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.2848,0,0,0,33.1 ± 13.9,"24,48,58,55,49"
8,S31R1,1137,30,10,200,652,17/17,29.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2866,0,0,1,33.8 ± 11.0,"24,48,58,43,1"
8,S30R1,1138,30,10,200,651,16/17,29.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.2853,0,0,1,39.0 ± 11.1,"24,48,58,1,55"
8,S29R1,1139,30,10,200,652,17/17,28.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.2815,0,0,1,41.2 ± 11.8,"24,48,58,42,1"
8,S28R1,1140,30,10,200,652,17/17,28.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2812,0,0,1,43.4 ± 11.9,"24,48,58,1,46"
8,S27R1,1141,30,10,200,652,13/17,29.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2767,0,0,1,43.9 ± 13.1,"24,48,58,55,42"
8,S26R1,1142,30,10,200,651,17/17,29.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2771,0,0,0,45.2 ± 11.7,"48,24,58,1,55"
8,S25R1,1143,30,10,200,652,16/17,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.283,0,0,2,46.1 ± 12.9,"24,48,58,42,46"
8,S24R1,1144,30,10,200,651,17/17,28.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2805,0,0,2,41.9 ± 12.4,"24,48,58,1,43"
8,S23R1,1145,30,10,200,651,15/17,30.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2821,0,0,6,42.5 ± 13.0,"24,48,58,55,1"
8,S22R1,1146,30,10,200,651,17/17,28.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.287,0,0,8,41.1 ± 13.7,"24,48,58,55,1"
8,S21R1,1147,30,10,200,644,17/17,32.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2833,0,3,3,37.5 ± 10.7,"24,48,46,42,43"
8,S20R1,1148,30,10,200,651,17/17,29.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2831,0,0,0,35.0 ± 13.3,"24,48,58,55,42"
8,S19R1,1149,30,10,200,648,14/17,34.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.2832,0,0,0,35.2 ± 10.2,"48,24,46,58,42"
8,S18R1,1150,30,10,200,650,17/17,28.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2866,0,0,0,33.8 ± 11.8,"24,48,46,43,42"
8,S17R1,1151,30,10,200,644,14/17,30.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2829,0,0,3,42.8 ± 11.4,"48,24,58,46,42"
8,S16R1,1152,30,10,200,650,17/17,27.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2833,0,0,0,42.7 ± 12.1,"24,48,58,1,55"
8,S15R1,1153,30,10,200,649,16/17,33.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2813,0,0,0,42.8 ± 12.1,"24,48,58,46,42"
8,S14R1,1154,30,10,200,650,17/17,29.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2792,0,0,0,47.0 ± 12.9,"24,48,58,55,1"
8,S13R1,1155,30,10,200,649,17/17,28.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.278,0,0,2,42.0 ± 12.7,"24,48,58,1,46"
8,S12R1,1156,30,10,200,651,17/17,28.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2781,0,0,0,40.6 ± 13.1,"24,48,46,42,43"
8,S11R1,1157,30,10,200,649,17/17,29.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.289,0,0,1,44.4 ± 13.6,"24,48,58,46,1"
8,S10R1,1158,30,10,200,651,17/17,30.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.2784,0,3,1,32.1 ± 8.6,"24,58,55,9,43"
8,S9R1,1159,30,10,200,649,14/17,30.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2732,0,0,0,33.5 ± 10.9,"24,48,58,55,49"
8,S8R1,1160,30,10,200,652,17/17,28.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2881,0,0,2,33.1 ± 10.0,"24,48,58,46,43"
8,S7R1,1161,30,10,200,654,17/17,29.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.286,0,0,6,38.4 ± 11.2,"24,48,58,46,42"
8,S6R1,1162,30,10,200,651,17/17,29.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.282,0,6,0,40.2 ± 12.7,"24,48,58,1,46"
8,S5R1,1163,30,10,200,651,17/17,28.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2841,0,0,5,40.9 ± 12.1,"24,48,58,1,55"
8,S4R1,1164,30,10,200,651,17/17,28.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.295,0,0,4,39.6 ± 12.1,"24,48,58,1,55"
8,S3R1,1165,30,10,200,651,17/17,29.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2857,0,0,4,40.6 ± 12.1,"48,24,58,1,42"
8,S2R1,1166,30,10,200,649,16/17,29.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.2841,0,11,5,39.9 ± 11.6,"24,48,58,1,55"
8,S1R1,1167,30,10,200,648,17/17,28.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2777,0,0,0,33.5 ± 13.1,"24,48,58,55,19"
7,S113R1,1168,30,10,200,683,17/17,32.0 min,complete,complete,complete,complete,good,corrupted,good,good,thin,3.0884,0,0,1,24.0 ± 11.0,"43,46,6,42,45"
7,S112R1,1169,30,10,200,683,17/17,30.5 min,complete,complete,complete,complete,good,good,good,good,thin,3.0876,0,0,1,39.5 ± 13.4,"46,42,43,45,44"
7,S111R1,1170,30,10,200,685,17/17,30.2 min,complete,complete,complete,complete,good,good,good,good,thin,3.0887,0,0,2,38.6 ± 14.7,"46,42,43,19,44"
7,S110R1,1171,30,10,200,684,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.0949,0,0,1,45.2 ± 14.4,"46,6,42,43,19"
7,S109R1,1172,30,10,200,683,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.1015,0,0,1,41.4 ± 12.9,"46,42,43,45,44"
7,S108R1,1173,30,10,200,684,17/17,30.8 min,complete,complete,complete,complete,good,good,good,good,thin,3.1108,0,0,3,44.4 ± 14.6,"46,42,45,43,44"
7,S107R1,1174,30,10,200,684,17/17,30.4 min,complete,complete,complete,complete,good,good,good,good,thin,3.0913,0,3,5,42.5 ± 14.5,"6,46,19,43,45"
7,S106R1,1175,30,10,200,683,17/17,30.4 min,complete,complete,complete,complete,good,good,good,good,thin,3.1021,0,2,7,45.0 ± 14.2,"46,42,43,45,44"
7,S105R1,1176,30,10,200,682,17/17,30.2 min,complete,complete,complete,complete,good,good,good,good,thin,3.0986,0,0,9,43.9 ± 13.0,"46,42,43,45,44"
7,S104R1,1177,30,10,200,680,17/17,30.3 min,complete,complete,complete,complete,good,good,good,good,thin,3.0997,0,0,4,37.1 ± 14.1,"46,43,6,19,45"
7,S103R1,1178,30,10,200,681,17/17,30.4 min,complete,complete,complete,complete,good,good,good,good,thin,3.1069,0,0,2,35.5 ± 13.6,"46,42,43,45,44"
7,S102R1,1179,30,10,200,679,17/17,30.7 min,complete,complete,complete,complete,good,good,good,good,thin,3.0928,0,0,0,26.5 ± 10.0,"43,42,46,45,60"
7,S101R1,1180,30,10,200,681,17/17,30.0 min,complete,complete,complete,complete,good,good,good,good,thin,3.0899,0,0,0,36.1 ± 12.8,"46,43,6,45,42"
7,S100R1,1181,30,10,200,680,17/17,30.2 min,complete,complete,complete,complete,good,good,good,good,thin,3.0928,0,4,0,41.2 ± 13.4,"46,43,42,19,45"
7,S99R1,1182,30,10,200,678,17/17,29.7 min,complete,complete,complete,complete,good,good,good,good,thin,3.0891,0,0,0,44.5 ± 13.9,"6,19,46,32,17"
7,S98R1,1183,30,10,200,679,17/17,30.2 min,complete,complete,complete,complete,good,good,good,good,thin,3.1007,0,0,0,42.9 ± 14.4,"6,19,32,1,16"
7,S97R1,1184,30,10,200,680,17/17,30.0 min,complete,complete,complete,complete,good,good,good,good,thin,3.0917,0,0,0,36.3 ± 12.3,"6,17,16,32,19"
7,S96R1,1185,30,10,200,682,17/17,30.2 min,complete,complete,complete,complete,good,good,good,good,thin,3.0915,0,0,0,43.1 ± 14.5,"6,32,16,19,46"
7,S95R1,1186,30,10,200,683,17/17,30.7 min,complete,complete,complete,complete,good,good,good,good,thin,3.0955,0,0,1,41.2 ± 15.8,"6,19,16,46,32"
7,S94R1,1187,30,10,200,678,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.1042,0,0,0,43.9 ± 13.6,"46,6,43,19,32"
7,S93R1,1188,30,10,200,681,17/17,30.8 min,complete,494,complete,complete,good,good,good,good,thin,3.0954,0,0,1,44.1 ± 14.7,"46,19,6,45,1"
7,S92R1,1189,30,10,200,680,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,thin,3.0982,0,0,5,38.9 ± 14.5,"6,19,16,46,17"
7,S91R1,1190,30,10,200,686,40/40,33.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.315,0,0,0,38.4 ± 11.2,"24,48,46,42,43"
7,S90R1,1191,30,10,200,681,15/17,31.5 min,complete,complete,complete,complete,good,good,good,good,thin,3.0904,0,0,0,30.5 ± 11.7,"46,43,45,42,47"
7,S89R1,1192,30,10,200,685,40/40,63.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.3129,0,0,0,41.0 ± 17.6,"24,58,48,55,1"
7,S88R1,1193,30,10,200,678,17/17,29.8 min,complete,complete,complete,complete,good,good,good,good,thin,3.0935,0,0,0,37.6 ± 13.1,"46,6,19,43,32"
7,S87R1,1194,30,10,200,679,17/17,31.2 min,complete,complete,complete,complete,good,corrupted,good,good,thin,3.0999,0,0,1,39.5 ± 13.3,"46,42,43,45,44"
7,S86R1,1195,30,10,200,679,17/17,30.2 min,complete,complete,complete,complete,good,good,good,good,thin,3.0887,0,0,1,42.6 ± 14.4,"46,42,43,45,44"
7,S85R1,1196,30,10,200,680,17/17,30.0 min,complete,complete,complete,complete,good,good,good,good,thin,3.0864,0,0,0,44.0 ± 13.3,"46,43,42,45,44"
7,S84R1,1197,30,10,200,681,17/17,30.3 min,complete,complete,complete,complete,good,good,good,good,thin,3.0898,0,0,0,44.6 ± 14.3,"46,42,43,45,6"
7,S83R1,1198,30,10,200,679,17/17,29.9 min,complete,complete,complete,complete,good,good,good,good,thin,3.0877,0,0,0,45.1 ± 13.6,"46,43,45,42,44"
7,S82R1,1199,30,10,200,681,17/17,30.3 min,complete,complete,complete,complete,good,good,good,good,thin,3.0836,0,0,1,44.5 ± 13.0,"46,43,42,45,44"
7,S81R1,1200,30,10,200,685,17/17,30.2 min,complete,complete,complete,complete,good,good,good,good,thin,3.1011,0,0,0,45.1 ± 14.1,"46,43,42,45,44"
7,S80R1,1201,30,10,200,681,17/17,30.0 min,complete,complete,complete,complete,good,good,good,good,thin,3.1061,0,0,0,38.7 ± 17.1,"46,45,43,42,44"
7,S79R1,1202,30,10,200,682,17/17,30.0 min,complete,complete,complete,complete,good,good,good,good,thin,3.0869,0,0,0,44.5 ± 13.9,"46,45,43,42,6"
7,S78R1,1203,30,10,200,684,17/17,30.2 min,complete,complete,complete,complete,good,good,good,good,thin,3.0903,0,0,8,40.3 ± 14.3,"46,43,42,45,6"
7,S77R1,1204,30,10,200,682,17/17,30.5 min,complete,complete,complete,complete,good,good,good,good,thin,3.0955,0,0,16,37.5 ± 14.0,"46,42,43,45,44"
7,S76R1,1205,30,10,200,681,17/17,31.8 min,complete,complete,complete,complete,good,good,good,good,thin,3.1,0,0,1,31.5 ± 13.1,"46,43,45,42,44"
7,S75R1,1206,30,10,200,680,17/17,29.9 min,complete,complete,complete,complete,good,good,good,good,thin,3.0917,0,0,1,30.7 ± 12.1,"46,42,43,45,44"
7,S74R1,1207,30,10,200,680,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.0893,0,0,0,36.8 ± 13.0,"46,43,42,45,44"
7,S73R1,1208,30,10,200,678,17/17,30.0 min,complete,complete,complete,complete,good,good,good,good,thin,3.1059,0,0,1,42.2 ± 12.7,"46,42,43,45,44"
7,S72R1,1209,30,10,200,681,17/17,30.3 min,complete,complete,complete,complete,good,good,good,good,thin,3.086,0,0,1,44.1 ± 14.0,"46,42,43,45,19"
7,S71R1,1210,30,10,200,680,17/17,30.5 min,complete,complete,complete,complete,good,good,good,good,thin,3.0943,0,0,0,43.3 ± 13.6,"46,43,42,45,6"
7,S70R1,1211,30,10,200,679,17/17,30.2 min,complete,complete,complete,complete,good,good,good,good,thin,3.0952,0,0,0,46.0 ± 13.8,"46,43,42,45,44"
7,S69R1,1212,30,10,200,677,17/17,29.9 min,complete,complete,complete,complete,good,good,good,good,thin,3.0893,0,0,0,48.0 ± 13.0,"46,42,45,43,44"
7,S68R1,1213,30,10,200,682,17/17,30.2 min,complete,complete,complete,complete,good,good,good,good,thin,3.0864,0,0,1,42.4 ± 15.1,"6,19,16,32,17"
7,S67R1,1214,30,10,200,679,17/17,30.0 min,complete,complete,complete,complete,good,good,good,good,thin,3.1034,0,0,0,43.5 ± 13.3,"46,43,42,19,45"
7,S66R1,1215,30,10,200,680,17/17,30.0 min,complete,complete,complete,complete,good,good,good,good,thin,3.1029,0,0,1,44.4 ± 13.2,"46,43,45,42,19"
7,S65R1,1216,30,10,200,677,17/17,30.2 min,complete,complete,complete,complete,good,good,good,good,thin,3.0957,0,0,1,44.4 ± 13.8,"46,43,42,45,44"
7,S64R1,1217,30,10,200,680,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.092,0,0,4,37.5 ± 13.1,"46,6,43,19,45"
7,S63R1,1218,30,10,200,678,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.1051,0,0,8,36.7 ± 13.9,"46,42,43,45,44"
7,S62R1,1219,30,10,200,679,17/17,31.6 min,complete,complete,complete,complete,good,good,good,good,thin,3.0914,0,0,1,29.0 ± 14.3,"46,42,45,43,44"
7,S61R1,1220,30,10,200,681,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.0937,0,0,8,35.5 ± 12.8,"46,42,43,45,44"
7,S60R1,1221,30,10,200,677,17/17,29.9 min,complete,complete,complete,complete,good,good,good,good,thin,3.0911,0,0,4,39.8 ± 13.5,"46,42,43,45,6"
7,S59R1,1222,30,10,200,680,17/17,30.0 min,complete,complete,complete,complete,good,good,good,good,thin,3.0916,0,0,4,44.0 ± 13.1,"46,43,45,42,19"
7,S58R1,1223,30,10,200,679,17/17,30.3 min,complete,complete,complete,complete,good,good,good,good,thin,3.1031,0,0,3,44.8 ± 13.9,"46,42,43,45,6"
7,S57R1,1224,30,10,200,679,17/17,30.0 min,complete,complete,complete,complete,good,good,good,good,thin,3.0983,0,0,6,45.3 ± 13.6,"46,43,42,6,45"
7,S56R1,1225,30,10,200,679,17/17,30.0 min,complete,complete,complete,complete,good,good,good,good,thin,3.0876,0,0,3,50.2 ± 13.8,"46,43,42,6,45"
7,S55R1,1226,30,10,200,678,17/17,30.0 min,complete,complete,complete,complete,good,good,good,good,thin,3.0872,0,0,5,49.2 ± 13.8,"6,19,46,43,32"
7,S54R1,1227,30,10,200,679,17/17,30.6 min,complete,complete,complete,complete,good,good,good,good,thin,3.0907,0,0,0,45.2 ± 14.2,"46,43,45,42,44"
7,S53R1,1228,30,10,200,679,17/17,30.0 min,complete,complete,complete,complete,good,good,good,good,thin,3.093,0,0,1,46.3 ± 14.4,"46,43,6,45,42"
7,S52R1,1229,30,10,200,681,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.1034,0,0,0,49.0 ± 14.6,"46,42,45,43,6"
7,S51R1,1230,30,10,200,680,17/17,29.8 min,complete,complete,complete,complete,good,good,good,good,thin,3.1003,0,3,0,47.9 ± 14.4,"46,45,43,42,6"
7,S50R1,1231,30,10,200,683,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.0964,0,0,12,45.1 ± 14.2,"6,19,46,32,16"
7,S49R1,1232,30,10,200,682,17/17,30.2 min,complete,complete,complete,complete,good,good,good,good,thin,3.1096,0,0,7,39.8 ± 13.3,"46,42,43,45,44"
7,S48R1,1233,30,10,200,683,38/38,40.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.3189,0,0,0,20.2 ± 12.9,"24,55,58,49,56"
7,S47R1,1234,30,10,200,681,17/17,31.0 min,complete,complete,complete,complete,good,good,good,good,thin,3.0851,0,0,4,34.6 ± 12.3,"46,43,42,19,6"
7,S46R1,1235,30,10,200,681,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.0841,0,0,2,39.5 ± 13.5,"42,46,43,45,6"
7,S45R1,1236,30,10,200,681,17/17,29.9 min,complete,complete,complete,complete,good,good,good,good,thin,3.0859,0,0,1,39.5 ± 13.7,"46,43,6,42,45"
7,S44R1,1237,30,10,200,681,17/17,30.4 min,complete,complete,complete,complete,good,good,good,good,thin,3.0812,0,2,2,43.1 ± 13.5,"46,42,43,45,44"
7,S43R1,1238,30,10,200,676,17/17,29.9 min,complete,complete,complete,complete,good,good,good,good,thin,3.1078,0,0,2,45.3 ± 13.6,"46,19,6,43,42"
7,S42R1,1239,30,10,200,682,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.0932,0,0,0,45.7 ± 14.1,"46,6,19,45,42"
7,S41R1,1240,30,10,200,681,17/17,30.2 min,complete,complete,complete,complete,good,good,good,good,thin,3.0974,0,0,0,45.4 ± 13.5,"46,43,42,45,6"
7,S40R1,1241,30,10,200,681,17/17,30.4 min,complete,complete,complete,complete,good,good,good,good,thin,3.101,0,0,0,45.5 ± 14.6,"46,6,42,43,45"
7,S39R1,1242,30,10,200,682,17/17,30.3 min,complete,complete,complete,complete,good,good,good,good,thin,3.0943,0,0,1,46.0 ± 14.4,"46,45,42,43,6"
7,S38R1,1243,30,10,200,680,17/17,30.8 min,complete,complete,complete,complete,good,good,good,good,thin,3.0934,0,0,0,40.4 ± 14.1,"46,42,43,6,45"
7,S37R1,1244,30,10,200,682,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.0958,0,0,1,39.4 ± 13.6,"46,43,42,45,44"
7,S36R1,1245,30,10,200,681,17/17,30.0 min,complete,complete,complete,complete,good,good,good,good,thin,3.0872,0,0,3,42.6 ± 13.2,"46,6,42,19,43"
7,S35R1,1246,30,10,200,676,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.0828,0,0,0,35.1 ± 16.1,"46,42,43,45,44"
7,S34R1,1247,30,10,200,681,17/17,32.2 min,complete,complete,complete,complete,good,good,good,good,thin,3.1088,0,0,0,32.2 ± 14.5,"42,46,43,45,44"
7,S33R1,1248,30,10,200,681,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.0914,0,0,0,32.7 ± 12.5,"46,42,43,45,44"
7,S32R1,1249,30,10,200,679,17/17,29.9 min,complete,complete,complete,complete,good,good,good,good,thin,3.0972,0,0,0,39.8 ± 12.3,"46,42,43,45,44"
7,S31R1,1250,30,10,200,677,17/17,29.9 min,complete,complete,complete,complete,good,good,good,good,thin,3.0826,0,0,0,39.5 ± 12.6,"46,43,42,45,19"
7,S30R1,1251,30,10,200,681,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.1008,0,0,0,36.5 ± 12.9,"46,43,42,45,44"
7,S29R1,1252,30,10,200,681,17/17,30.1 min,complete,complete,complete,complete,good,good,good,good,thin,3.1016,0,0,0,36.7 ± 12.7,"43,46,42,6,45"
7,S28R1,1253,30,10,200,677,17/17,29.6 min,complete,complete,complete,complete,good,good,good,good,thin,3.096,0,0,1,35.6 ± 12.1,"42,43,46,45,44"
7,S27R1,1254,30,10,200,686,17/17,30.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2986,0,0,0,37.4 ± 11.3,"48,24,1,46,58"
